EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 08-04-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : mean temperature in 0.1 &#176;C
23-27 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station ITALY, RIFUGIO_BARGETANA (STAID: 17753).
Blended and updated with sources: 196864 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
196864,20161009,-9999,    9
196864,20161010,-9999,    9
196864,20161011,-9999,    9
196864,20161012,-9999,    9
196864,20161013,-9999,    9
196864,20161014,-9999,    9
196864,20161015,-9999,    9
196864,20161016,-9999,    9
196864,20161017,-9999,    9
196864,20161018,-9999,    9
196864,20161019,-9999,    9
196864,20161020,-9999,    9
196864,20161021,-9999,    9
196864,20161022,-9999,    9
196864,20161023,-9999,    9
196864,20161024,-9999,    9
196864,20161025,-9999,    9
196864,20161026,-9999,    9
196864,20161027,-9999,    9
196864,20161028,-9999,    9
196864,20161029,-9999,    9
196864,20161030,-9999,    9
196864,20161031,-9999,    9
196864,20161101,-9999,    9
196864,20161102,-9999,    9
196864,20161103,-9999,    9
196864,20161104,-9999,    9
196864,20161105,-9999,    9
196864,20161106,-9999,    9
196864,20161107,-9999,    9
196864,20161108,-9999,    9
196864,20161109,-9999,    9
196864,20161110,-9999,    9
196864,20161111,-9999,    9
196864,20161112,-9999,    9
196864,20161113,-9999,    9
196864,20161114,-9999,    9
196864,20161115,-9999,    9
196864,20161116,-9999,    9
196864,20161117,-9999,    9
196864,20161118,-9999,    9
196864,20161119,-9999,    9
196864,20161120,-9999,    9
196864,20161121,-9999,    9
196864,20161122,-9999,    9
196864,20161123,-9999,    9
196864,20161124,-9999,    9
196864,20161125,-9999,    9
196864,20161126,-9999,    9
196864,20161127,-9999,    9
196864,20161128,-9999,    9
196864,20161129,-9999,    9
196864,20161130,-9999,    9
196864,20161201,-9999,    9
196864,20161202,-9999,    9
196864,20161203,-9999,    9
196864,20161204,-9999,    9
196864,20161205,-9999,    9
196864,20161206,-9999,    9
196864,20161207,-9999,    9
196864,20161208,-9999,    9
196864,20161209,-9999,    9
196864,20161210,-9999,    9
196864,20161211,-9999,    9
196864,20161212,-9999,    9
196864,20161213,-9999,    9
196864,20161214,-9999,    9
196864,20161215,-9999,    9
196864,20161216,-9999,    9
196864,20161217,-9999,    9
196864,20161218,-9999,    9
196864,20161219,-9999,    9
196864,20161220,-9999,    9
196864,20161221,-9999,    9
196864,20161222,-9999,    9
196864,20161223,-9999,    9
196864,20161224,-9999,    9
196864,20161225,-9999,    9
196864,20161226,-9999,    9
196864,20161227,-9999,    9
196864,20161228,-9999,    9
196864,20161229,-9999,    9
196864,20161230,-9999,    9
196864,20161231,-9999,    9
196864,20170101,-9999,    9
196864,20170102,-9999,    9
196864,20170103,-9999,    9
196864,20170104,-9999,    9
196864,20170105,-9999,    9
196864,20170106,-9999,    9
196864,20170107,-9999,    9
196864,20170108,-9999,    9
196864,20170109,-9999,    9
196864,20170110,-9999,    9
196864,20170111,-9999,    9
196864,20170112,-9999,    9
196864,20170113,-9999,    9
196864,20170114,-9999,    9
196864,20170115,-9999,    9
196864,20170116,-9999,    9
196864,20170117,-9999,    9
196864,20170118,-9999,    9
196864,20170119,-9999,    9
196864,20170120,-9999,    9
196864,20170121,-9999,    9
196864,20170122,-9999,    9
196864,20170123,-9999,    9
196864,20170124,-9999,    9
196864,20170125,-9999,    9
196864,20170126,-9999,    9
196864,20170127,-9999,    9
196864,20170128,-9999,    9
196864,20170129,-9999,    9
196864,20170130,-9999,    9
196864,20170131,-9999,    9
196864,20170201,-9999,    9
196864,20170202,-9999,    9
196864,20170203,-9999,    9
196864,20170204,-9999,    9
196864,20170205,-9999,    9
196864,20170206,-9999,    9
196864,20170207,-9999,    9
196864,20170208,-9999,    9
196864,20170209,-9999,    9
196864,20170210,-9999,    9
196864,20170211,-9999,    9
196864,20170212,-9999,    9
196864,20170213,-9999,    9
196864,20170214,-9999,    9
196864,20170215,-9999,    9
196864,20170216,-9999,    9
196864,20170217,-9999,    9
196864,20170218,-9999,    9
196864,20170219,-9999,    9
196864,20170220,-9999,    9
196864,20170221,-9999,    9
196864,20170222,-9999,    9
196864,20170223,-9999,    9
196864,20170224,-9999,    9
196864,20170225,-9999,    9
196864,20170226,-9999,    9
196864,20170227,-9999,    9
196864,20170228,-9999,    9
196864,20170301,-9999,    9
196864,20170302,-9999,    9
196864,20170303,-9999,    9
196864,20170304,-9999,    9
196864,20170305,-9999,    9
196864,20170306,-9999,    9
196864,20170307,-9999,    9
196864,20170308,-9999,    9
196864,20170309,-9999,    9
196864,20170310,-9999,    9
196864,20170311,-9999,    9
196864,20170312,-9999,    9
196864,20170313,-9999,    9
196864,20170314,-9999,    9
196864,20170315,-9999,    9
196864,20170316,-9999,    9
196864,20170317,-9999,    9
196864,20170318,-9999,    9
196864,20170319,-9999,    9
196864,20170320,-9999,    9
196864,20170321,-9999,    9
196864,20170322,-9999,    9
196864,20170323,-9999,    9
196864,20170324,-9999,    9
196864,20170325,-9999,    9
196864,20170326,-9999,    9
196864,20170327,-9999,    9
196864,20170328,-9999,    9
196864,20170329,-9999,    9
196864,20170330,-9999,    9
196864,20170331,-9999,    9
196864,20170401,-9999,    9
196864,20170402,-9999,    9
196864,20170403,-9999,    9
196864,20170404,-9999,    9
196864,20170405,-9999,    9
196864,20170406,-9999,    9
196864,20170407,-9999,    9
196864,20170408,-9999,    9
196864,20170409,-9999,    9
196864,20170410,-9999,    9
196864,20170411,-9999,    9
196864,20170412,-9999,    9
196864,20170413,-9999,    9
196864,20170414,-9999,    9
196864,20170415,-9999,    9
196864,20170416,-9999,    9
196864,20170417,-9999,    9
196864,20170418,-9999,    9
196864,20170419,-9999,    9
196864,20170420,-9999,    9
196864,20170421,-9999,    9
196864,20170422,-9999,    9
196864,20170423,-9999,    9
196864,20170424,-9999,    9
196864,20170425,-9999,    9
196864,20170426,-9999,    9
196864,20170427,-9999,    9
196864,20170428,-9999,    9
196864,20170429,-9999,    9
196864,20170430,-9999,    9
196864,20170501,-9999,    9
196864,20170502,-9999,    9
196864,20170503,-9999,    9
196864,20170504,-9999,    9
196864,20170505,-9999,    9
196864,20170506,-9999,    9
196864,20170507,-9999,    9
196864,20170508,-9999,    9
196864,20170509,-9999,    9
196864,20170510,-9999,    9
196864,20170511,-9999,    9
196864,20170512,-9999,    9
196864,20170513,-9999,    9
196864,20170514,-9999,    9
196864,20170515,-9999,    9
196864,20170516,-9999,    9
196864,20170517,-9999,    9
196864,20170518,-9999,    9
196864,20170519,-9999,    9
196864,20170520,-9999,    9
196864,20170521,-9999,    9
196864,20170522,-9999,    9
196864,20170523,-9999,    9
196864,20170524,-9999,    9
196864,20170525,-9999,    9
196864,20170526,-9999,    9
196864,20170527,-9999,    9
196864,20170528,-9999,    9
196864,20170529,-9999,    9
196864,20170530,-9999,    9
196864,20170531,-9999,    9
196864,20170601,-9999,    9
196864,20170602,-9999,    9
196864,20170603,-9999,    9
196864,20170604,-9999,    9
196864,20170605,-9999,    9
196864,20170606,-9999,    9
196864,20170607,-9999,    9
196864,20170608,-9999,    9
196864,20170609,-9999,    9
196864,20170610,-9999,    9
196864,20170611,-9999,    9
196864,20170612,-9999,    9
196864,20170613,-9999,    9
196864,20170614,-9999,    9
196864,20170615,-9999,    9
196864,20170616,-9999,    9
196864,20170617,-9999,    9
196864,20170618,-9999,    9
196864,20170619,-9999,    9
196864,20170620,-9999,    9
196864,20170621,-9999,    9
196864,20170622,-9999,    9
196864,20170623,-9999,    9
196864,20170624,-9999,    9
196864,20170625,-9999,    9
196864,20170626,-9999,    9
196864,20170627,-9999,    9
196864,20170628,-9999,    9
196864,20170629,-9999,    9
196864,20170630,-9999,    9
196864,20170701,-9999,    9
196864,20170702,-9999,    9
196864,20170703,-9999,    9
196864,20170704,-9999,    9
196864,20170705,-9999,    9
196864,20170706,-9999,    9
196864,20170707,-9999,    9
196864,20170708,-9999,    9
196864,20170709,-9999,    9
196864,20170710,-9999,    9
196864,20170711,-9999,    9
196864,20170712,-9999,    9
196864,20170713,-9999,    9
196864,20170714,-9999,    9
196864,20170715,-9999,    9
196864,20170716,-9999,    9
196864,20170717,-9999,    9
196864,20170718,-9999,    9
196864,20170719,-9999,    9
196864,20170720,-9999,    9
196864,20170721,-9999,    9
196864,20170722,-9999,    9
196864,20170723,-9999,    9
196864,20170724,-9999,    9
196864,20170725,-9999,    9
196864,20170726,-9999,    9
196864,20170727,-9999,    9
196864,20170728,-9999,    9
196864,20170729,-9999,    9
196864,20170730,-9999,    9
196864,20170731,-9999,    9
196864,20170801,-9999,    9
196864,20170802,-9999,    9
196864,20170803,-9999,    9
196864,20170804,-9999,    9
196864,20170805,-9999,    9
196864,20170806,-9999,    9
196864,20170807,-9999,    9
196864,20170808,-9999,    9
196864,20170809,-9999,    9
196864,20170810,-9999,    9
196864,20170811,-9999,    9
196864,20170812,-9999,    9
196864,20170813,-9999,    9
196864,20170814,-9999,    9
196864,20170815,-9999,    9
196864,20170816,-9999,    9
196864,20170817,-9999,    9
196864,20170818,-9999,    9
196864,20170819,-9999,    9
196864,20170820,-9999,    9
196864,20170821,-9999,    9
196864,20170822,-9999,    9
196864,20170823,-9999,    9
196864,20170824,-9999,    9
196864,20170825,-9999,    9
196864,20170826,-9999,    9
196864,20170827,-9999,    9
196864,20170828,-9999,    9
196864,20170829,-9999,    9
196864,20170830,-9999,    9
196864,20170831,-9999,    9
196864,20170901,-9999,    9
196864,20170902,-9999,    9
196864,20170903,-9999,    9
196864,20170904,-9999,    9
196864,20170905,-9999,    9
196864,20170906,-9999,    9
196864,20170907,-9999,    9
196864,20170908,-9999,    9
196864,20170909,-9999,    9
196864,20170910,-9999,    9
196864,20170911,-9999,    9
196864,20170912,-9999,    9
196864,20170913,-9999,    9
196864,20170914,-9999,    9
196864,20170915,-9999,    9
196864,20170916,-9999,    9
196864,20170917,-9999,    9
196864,20170918,-9999,    9
196864,20170919,-9999,    9
196864,20170920,-9999,    9
196864,20170921,-9999,    9
196864,20170922,-9999,    9
196864,20170923,-9999,    9
196864,20170924,-9999,    9
196864,20170925,-9999,    9
196864,20170926,-9999,    9
196864,20170927,-9999,    9
196864,20170928,-9999,    9
196864,20170929,-9999,    9
196864,20170930,-9999,    9
196864,20171001,-9999,    9
196864,20171002,-9999,    9
196864,20171003,-9999,    9
196864,20171004,-9999,    9
196864,20171005,-9999,    9
196864,20171006,-9999,    9
196864,20171007,-9999,    9
196864,20171008,-9999,    9
196864,20171009,-9999,    9
196864,20171010,-9999,    9
196864,20171011,-9999,    9
196864,20171012,-9999,    9
196864,20171013,-9999,    9
196864,20171014,-9999,    9
196864,20171015,-9999,    9
196864,20171016,-9999,    9
196864,20171017,-9999,    9
196864,20171018,-9999,    9
196864,20171019,-9999,    9
196864,20171020,-9999,    9
196864,20171021,-9999,    9
196864,20171022,-9999,    9
196864,20171023,-9999,    9
196864,20171024,-9999,    9
196864,20171025,-9999,    9
196864,20171026,-9999,    9
196864,20171027,-9999,    9
196864,20171028,-9999,    9
196864,20171029,-9999,    9
196864,20171030,-9999,    9
196864,20171031,-9999,    9
196864,20171101,-9999,    9
196864,20171102,-9999,    9
196864,20171103,-9999,    9
196864,20171104,-9999,    9
196864,20171105,-9999,    9
196864,20171106,-9999,    9
196864,20171107,-9999,    9
196864,20171108,-9999,    9
196864,20171109,-9999,    9
196864,20171110,-9999,    9
196864,20171111,-9999,    9
196864,20171112,-9999,    9
196864,20171113,-9999,    9
196864,20171114,-9999,    9
196864,20171115,-9999,    9
196864,20171116,-9999,    9
196864,20171117,-9999,    9
196864,20171118,-9999,    9
196864,20171119,-9999,    9
196864,20171120,-9999,    9
196864,20171121,-9999,    9
196864,20171122,-9999,    9
196864,20171123,-9999,    9
196864,20171124,-9999,    9
196864,20171125,-9999,    9
196864,20171126,-9999,    9
196864,20171127,-9999,    9
196864,20171128,-9999,    9
196864,20171129,-9999,    9
196864,20171130,-9999,    9
196864,20171201,-9999,    9
196864,20171202,-9999,    9
196864,20171203,-9999,    9
196864,20171204,-9999,    9
196864,20171205,-9999,    9
196864,20171206,-9999,    9
196864,20171207,-9999,    9
196864,20171208,-9999,    9
196864,20171209,-9999,    9
196864,20171210,-9999,    9
196864,20171211,-9999,    9
196864,20171212,-9999,    9
196864,20171213,-9999,    9
196864,20171214,-9999,    9
196864,20171215,-9999,    9
196864,20171216,-9999,    9
196864,20171217,-9999,    9
196864,20171218,-9999,    9
196864,20171219,-9999,    9
196864,20171220,-9999,    9
196864,20171221,-9999,    9
196864,20171222,-9999,    9
196864,20171223,-9999,    9
196864,20171224,-9999,    9
196864,20171225,-9999,    9
196864,20171226,-9999,    9
196864,20171227,-9999,    9
196864,20171228,-9999,    9
196864,20171229,-9999,    9
196864,20171230,-9999,    9
196864,20171231,-9999,    9
196864,20180101,-9999,    9
196864,20180102,-9999,    9
196864,20180103,-9999,    9
196864,20180104,-9999,    9
196864,20180105,-9999,    9
196864,20180106,-9999,    9
196864,20180107,-9999,    9
196864,20180108,-9999,    9
196864,20180109,-9999,    9
196864,20180110,-9999,    9
196864,20180111,-9999,    9
196864,20180112,-9999,    9
196864,20180113,-9999,    9
196864,20180114,-9999,    9
196864,20180115,-9999,    9
196864,20180116,-9999,    9
196864,20180117,-9999,    9
196864,20180118,-9999,    9
196864,20180119,-9999,    9
196864,20180120,-9999,    9
196864,20180121,-9999,    9
196864,20180122,-9999,    9
196864,20180123,-9999,    9
196864,20180124,-9999,    9
196864,20180125,-9999,    9
196864,20180126,-9999,    9
196864,20180127,-9999,    9
196864,20180128,-9999,    9
196864,20180129,-9999,    9
196864,20180130,-9999,    9
196864,20180131,-9999,    9
196864,20180201,-9999,    9
196864,20180202,-9999,    9
196864,20180203,-9999,    9
196864,20180204,-9999,    9
196864,20180205,-9999,    9
196864,20180206,-9999,    9
196864,20180207,-9999,    9
196864,20180208,-9999,    9
196864,20180209,-9999,    9
196864,20180210,-9999,    9
196864,20180211,-9999,    9
196864,20180212,-9999,    9
196864,20180213,-9999,    9
196864,20180214,-9999,    9
196864,20180215,-9999,    9
196864,20180216,-9999,    9
196864,20180217,-9999,    9
196864,20180218,-9999,    9
196864,20180219,-9999,    9
196864,20180220,-9999,    9
196864,20180221,-9999,    9
196864,20180222,-9999,    9
196864,20180223,-9999,    9
196864,20180224,-9999,    9
196864,20180225,-9999,    9
196864,20180226,-9999,    9
196864,20180227,-9999,    9
196864,20180228,-9999,    9
196864,20180301,-9999,    9
196864,20180302,-9999,    9
196864,20180303,-9999,    9
196864,20180304,-9999,    9
196864,20180305,-9999,    9
196864,20180306,-9999,    9
196864,20180307,-9999,    9
196864,20180308,-9999,    9
196864,20180309,-9999,    9
196864,20180310,-9999,    9
196864,20180311,-9999,    9
196864,20180312,-9999,    9
196864,20180313,-9999,    9
196864,20180314,-9999,    9
196864,20180315,-9999,    9
196864,20180316,-9999,    9
196864,20180317,-9999,    9
196864,20180318,-9999,    9
196864,20180319,-9999,    9
196864,20180320,-9999,    9
196864,20180321,-9999,    9
196864,20180322,-9999,    9
196864,20180323,-9999,    9
196864,20180324,-9999,    9
196864,20180325,-9999,    9
196864,20180326,-9999,    9
196864,20180327,-9999,    9
196864,20180328,-9999,    9
196864,20180329,-9999,    9
196864,20180330,-9999,    9
196864,20180331,-9999,    9
196864,20180401,-9999,    9
196864,20180402,-9999,    9
196864,20180403,-9999,    9
196864,20180404,-9999,    9
196864,20180405,-9999,    9
196864,20180406,-9999,    9
196864,20180407,-9999,    9
196864,20180408,-9999,    9
196864,20180409,-9999,    9
196864,20180410,-9999,    9
196864,20180411,-9999,    9
196864,20180412,-9999,    9
196864,20180413,-9999,    9
196864,20180414,-9999,    9
196864,20180415,-9999,    9
196864,20180416,-9999,    9
196864,20180417,-9999,    9
196864,20180418,-9999,    9
196864,20180419,-9999,    9
196864,20180420,-9999,    9
196864,20180421,-9999,    9
196864,20180422,-9999,    9
196864,20180423,-9999,    9
196864,20180424,-9999,    9
196864,20180425,-9999,    9
196864,20180426,-9999,    9
196864,20180427,-9999,    9
196864,20180428,-9999,    9
196864,20180429,-9999,    9
196864,20180430,-9999,    9
196864,20180501,-9999,    9
196864,20180502,-9999,    9
196864,20180503,-9999,    9
196864,20180504,-9999,    9
196864,20180505,-9999,    9
196864,20180506,-9999,    9
196864,20180507,-9999,    9
196864,20180508,-9999,    9
196864,20180509,-9999,    9
196864,20180510,-9999,    9
196864,20180511,-9999,    9
196864,20180512,-9999,    9
196864,20180513,-9999,    9
196864,20180514,-9999,    9
196864,20180515,-9999,    9
196864,20180516,-9999,    9
196864,20180517,-9999,    9
196864,20180518,-9999,    9
196864,20180519,-9999,    9
196864,20180520,-9999,    9
196864,20180521,-9999,    9
196864,20180522,-9999,    9
196864,20180523,-9999,    9
196864,20180524,-9999,    9
196864,20180525,-9999,    9
196864,20180526,-9999,    9
196864,20180527,-9999,    9
196864,20180528,-9999,    9
196864,20180529,-9999,    9
196864,20180530,-9999,    9
196864,20180531,-9999,    9
196864,20180601,-9999,    9
196864,20180602,-9999,    9
196864,20180603,-9999,    9
196864,20180604,-9999,    9
196864,20180605,-9999,    9
196864,20180606,-9999,    9
196864,20180607,-9999,    9
196864,20180608,-9999,    9
196864,20180609,-9999,    9
196864,20180610,-9999,    9
196864,20180611,-9999,    9
196864,20180612,-9999,    9
196864,20180613,-9999,    9
196864,20180614,-9999,    9
196864,20180615,-9999,    9
196864,20180616,-9999,    9
196864,20180617,-9999,    9
196864,20180618,-9999,    9
196864,20180619,-9999,    9
196864,20180620,-9999,    9
196864,20180621,-9999,    9
196864,20180622,-9999,    9
196864,20180623,-9999,    9
196864,20180624,-9999,    9
196864,20180625,-9999,    9
196864,20180626,-9999,    9
196864,20180627,-9999,    9
196864,20180628,-9999,    9
196864,20180629,-9999,    9
196864,20180630,-9999,    9
196864,20180701,-9999,    9
196864,20180702,-9999,    9
196864,20180703,-9999,    9
196864,20180704,-9999,    9
196864,20180705,-9999,    9
196864,20180706,-9999,    9
196864,20180707,-9999,    9
196864,20180708,-9999,    9
196864,20180709,-9999,    9
196864,20180710,-9999,    9
196864,20180711,-9999,    9
196864,20180712,-9999,    9
196864,20180713,-9999,    9
196864,20180714,-9999,    9
196864,20180715,-9999,    9
196864,20180716,-9999,    9
196864,20180717,-9999,    9
196864,20180718,-9999,    9
196864,20180719,-9999,    9
196864,20180720,-9999,    9
196864,20180721,-9999,    9
196864,20180722,-9999,    9
196864,20180723,-9999,    9
196864,20180724,-9999,    9
196864,20180725,-9999,    9
196864,20180726,-9999,    9
196864,20180727,-9999,    9
196864,20180728,-9999,    9
196864,20180729,-9999,    9
196864,20180730,-9999,    9
196864,20180731,-9999,    9
196864,20180801,-9999,    9
196864,20180802,-9999,    9
196864,20180803,-9999,    9
196864,20180804,-9999,    9
196864,20180805,-9999,    9
196864,20180806,-9999,    9
196864,20180807,-9999,    9
196864,20180808,-9999,    9
196864,20180809,-9999,    9
196864,20180810,-9999,    9
196864,20180811,-9999,    9
196864,20180812,-9999,    9
196864,20180813,-9999,    9
196864,20180814,-9999,    9
196864,20180815,-9999,    9
196864,20180816,-9999,    9
196864,20180817,-9999,    9
196864,20180818,-9999,    9
196864,20180819,-9999,    9
196864,20180820,-9999,    9
196864,20180821,-9999,    9
196864,20180822,-9999,    9
196864,20180823,-9999,    9
196864,20180824,-9999,    9
196864,20180825,-9999,    9
196864,20180826,-9999,    9
196864,20180827,-9999,    9
196864,20180828,-9999,    9
196864,20180829,-9999,    9
196864,20180830,-9999,    9
196864,20180831,-9999,    9
196864,20180901,-9999,    9
196864,20180902,-9999,    9
196864,20180903,-9999,    9
196864,20180904,-9999,    9
196864,20180905,-9999,    9
196864,20180906,-9999,    9
196864,20180907,-9999,    9
196864,20180908,-9999,    9
196864,20180909,-9999,    9
196864,20180910,-9999,    9
196864,20180911,-9999,    9
196864,20180912,-9999,    9
196864,20180913,-9999,    9
196864,20180914,-9999,    9
196864,20180915,-9999,    9
196864,20180916,-9999,    9
196864,20180917,-9999,    9
196864,20180918,-9999,    9
196864,20180919,-9999,    9
196864,20180920,-9999,    9
196864,20180921,-9999,    9
196864,20180922,-9999,    9
196864,20180923,-9999,    9
196864,20180924,-9999,    9
196864,20180925,-9999,    9
196864,20180926,-9999,    9
196864,20180927,-9999,    9
196864,20180928,-9999,    9
196864,20180929,-9999,    9
196864,20180930,-9999,    9
196864,20181001,-9999,    9
196864,20181002,-9999,    9
196864,20181003,-9999,    9
196864,20181004,-9999,    9
196864,20181005,-9999,    9
196864,20181006,-9999,    9
196864,20181007,-9999,    9
196864,20181008,-9999,    9
196864,20181009,-9999,    9
196864,20181010,-9999,    9
196864,20181011,-9999,    9
196864,20181012,-9999,    9
196864,20181013,-9999,    9
196864,20181014,-9999,    9
196864,20181015,-9999,    9
196864,20181016,-9999,    9
196864,20181017,-9999,    9
196864,20181018,-9999,    9
196864,20181019,-9999,    9
196864,20181020,-9999,    9
196864,20181021,-9999,    9
196864,20181022,-9999,    9
196864,20181023,-9999,    9
196864,20181024,-9999,    9
196864,20181025,-9999,    9
196864,20181026,-9999,    9
196864,20181027,-9999,    9
196864,20181028,-9999,    9
196864,20181029,-9999,    9
196864,20181030,-9999,    9
196864,20181031,-9999,    9
196864,20181101,-9999,    9
196864,20181102,-9999,    9
196864,20181103,-9999,    9
196864,20181104,-9999,    9
196864,20181105,-9999,    9
196864,20181106,-9999,    9
196864,20181107,-9999,    9
196864,20181108,-9999,    9
196864,20181109,-9999,    9
196864,20181110,-9999,    9
196864,20181111,-9999,    9
196864,20181112,-9999,    9
196864,20181113,-9999,    9
196864,20181114,-9999,    9
196864,20181115,-9999,    9
196864,20181116,-9999,    9
196864,20181117,-9999,    9
196864,20181118,-9999,    9
196864,20181119,-9999,    9
196864,20181120,-9999,    9
196864,20181121,-9999,    9
196864,20181122,-9999,    9
196864,20181123,-9999,    9
196864,20181124,-9999,    9
196864,20181125,-9999,    9
196864,20181126,-9999,    9
196864,20181127,-9999,    9
196864,20181128,-9999,    9
196864,20181129,-9999,    9
196864,20181130,-9999,    9
196864,20181201,-9999,    9
196864,20181202,-9999,    9
196864,20181203,-9999,    9
196864,20181204,-9999,    9
196864,20181205,-9999,    9
196864,20181206,-9999,    9
196864,20181207,-9999,    9
196864,20181208,-9999,    9
196864,20181209,-9999,    9
196864,20181210,-9999,    9
196864,20181211,-9999,    9
196864,20181212,-9999,    9
196864,20181213,-9999,    9
196864,20181214,-9999,    9
196864,20181215,-9999,    9
196864,20181216,-9999,    9
196864,20181217,-9999,    9
196864,20181218,-9999,    9
196864,20181219,-9999,    9
196864,20181220,-9999,    9
196864,20181221,-9999,    9
196864,20181222,-9999,    9
196864,20181223,-9999,    9
196864,20181224,-9999,    9
196864,20181225,-9999,    9
196864,20181226,-9999,    9
196864,20181227,-9999,    9
196864,20181228,-9999,    9
196864,20181229,-9999,    9
196864,20181230,-9999,    9
196864,20181231,-9999,    9
196864,20190101,-9999,    9
196864,20190102,-9999,    9
196864,20190103,-9999,    9
196864,20190104,-9999,    9
196864,20190105,-9999,    9
196864,20190106,-9999,    9
196864,20190107,-9999,    9
196864,20190108,-9999,    9
196864,20190109,-9999,    9
196864,20190110,-9999,    9
196864,20190111,-9999,    9
196864,20190112,-9999,    9
196864,20190113,-9999,    9
196864,20190114,-9999,    9
196864,20190115,-9999,    9
196864,20190116,-9999,    9
196864,20190117,-9999,    9
196864,20190118,-9999,    9
196864,20190119,-9999,    9
196864,20190120,-9999,    9
196864,20190121,-9999,    9
196864,20190122,-9999,    9
196864,20190123,-9999,    9
196864,20190124,-9999,    9
196864,20190125,-9999,    9
196864,20190126,-9999,    9
196864,20190127,-9999,    9
196864,20190128,-9999,    9
196864,20190129,-9999,    9
196864,20190130,-9999,    9
196864,20190131,-9999,    9
196864,20190201,-9999,    9
196864,20190202,-9999,    9
196864,20190203,-9999,    9
196864,20190204,-9999,    9
196864,20190205,-9999,    9
196864,20190206,-9999,    9
196864,20190207,-9999,    9
196864,20190208,-9999,    9
196864,20190209,-9999,    9
196864,20190210,-9999,    9
196864,20190211,-9999,    9
196864,20190212,-9999,    9
196864,20190213,-9999,    9
196864,20190214,-9999,    9
196864,20190215,-9999,    9
196864,20190216,-9999,    9
196864,20190217,-9999,    9
196864,20190218,-9999,    9
196864,20190219,-9999,    9
196864,20190220,-9999,    9
196864,20190221,-9999,    9
196864,20190222,-9999,    9
196864,20190223,-9999,    9
196864,20190224,-9999,    9
196864,20190225,-9999,    9
196864,20190226,-9999,    9
196864,20190227,-9999,    9
196864,20190228,-9999,    9
196864,20190301,-9999,    9
196864,20190302,-9999,    9
196864,20190303,-9999,    9
196864,20190304,-9999,    9
196864,20190305,-9999,    9
196864,20190306,-9999,    9
196864,20190307,-9999,    9
196864,20190308,-9999,    9
196864,20190309,-9999,    9
196864,20190310,-9999,    9
196864,20190311,-9999,    9
196864,20190312,-9999,    9
196864,20190313,-9999,    9
196864,20190314,-9999,    9
196864,20190315,-9999,    9
196864,20190316,-9999,    9
196864,20190317,-9999,    9
196864,20190318,-9999,    9
196864,20190319,-9999,    9
196864,20190320,-9999,    9
196864,20190321,-9999,    9
196864,20190322,-9999,    9
196864,20190323,-9999,    9
196864,20190324,-9999,    9
196864,20190325,-9999,    9
196864,20190326,-9999,    9
196864,20190327,-9999,    9
196864,20190328,-9999,    9
196864,20190329,-9999,    9
196864,20190330,-9999,    9
196864,20190331,-9999,    9
196864,20190401,-9999,    9
196864,20190402,-9999,    9
196864,20190403,-9999,    9
196864,20190404,-9999,    9
196864,20190405,-9999,    9
196864,20190406,-9999,    9
196864,20190407,-9999,    9
196864,20190408,-9999,    9
196864,20190409,-9999,    9
196864,20190410,-9999,    9
196864,20190411,-9999,    9
196864,20190412,-9999,    9
196864,20190413,-9999,    9
196864,20190414,-9999,    9
196864,20190415,-9999,    9
196864,20190416,-9999,    9
196864,20190417,-9999,    9
196864,20190418,-9999,    9
196864,20190419,-9999,    9
196864,20190420,-9999,    9
196864,20190421,-9999,    9
196864,20190422,-9999,    9
196864,20190423,-9999,    9
196864,20190424,-9999,    9
196864,20190425,-9999,    9
196864,20190426,-9999,    9
196864,20190427,-9999,    9
196864,20190428,-9999,    9
196864,20190429,-9999,    9
196864,20190430,-9999,    9
196864,20190501,-9999,    9
196864,20190502,-9999,    9
196864,20190503,-9999,    9
196864,20190504,-9999,    9
196864,20190505,-9999,    9
196864,20190506,-9999,    9
196864,20190507,-9999,    9
196864,20190508,-9999,    9
196864,20190509,-9999,    9
196864,20190510,-9999,    9
196864,20190511,-9999,    9
196864,20190512,-9999,    9
196864,20190513,-9999,    9
196864,20190514,-9999,    9
196864,20190515,-9999,    9
196864,20190516,-9999,    9
196864,20190517,-9999,    9
196864,20190518,-9999,    9
196864,20190519,-9999,    9
196864,20190520,-9999,    9
196864,20190521,-9999,    9
196864,20190522,-9999,    9
196864,20190523,-9999,    9
196864,20190524,-9999,    9
196864,20190525,-9999,    9
196864,20190526,-9999,    9
196864,20190527,-9999,    9
196864,20190528,-9999,    9
196864,20190529,-9999,    9
196864,20190530,-9999,    9
196864,20190531,-9999,    9
196864,20190601,-9999,    9
196864,20190602,-9999,    9
196864,20190603,-9999,    9
196864,20190604,-9999,    9
196864,20190605,-9999,    9
